left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.45959463396727357,0.4339340156028309,0.44676432478505224,0.025660618364442667,0.39022529575410525,0.0012852734228377476,0.04010056754508451,0.057864521779940795,0.43873720548060186,0
0.46253018371151816,0.43848102503204367,0.4505056043717809,0.02404915867947449,0.3895337218066957,0.001094802298783244,0.04017125239903893,0.054015810837343,0.4379235725151277,0
0.46991719144586186,0.4273376361622083,0.4486274138040351,0.042579555283653536,0.38942974851201845,0.0010365844374423713,0.03981654479913512,0.052580802698192756,0.43835068056661897,0
0.46641015231797267,0.42383899511630535,0.445124573717139,0.04257115720166732,0.3899288985072616,0.0010817177581801218,0.03941209898493785,0.05252556990102885,0.4379965025640796,0
0.4614412983233092,0.4256622889257059,0.4435517936245076,0.03577900939760331,0.3881359659549005,0.0007684481012136829,0.0392828119976039,0.054038882864742635,0.4376605132947139,0
0.44023853525620726,0.44265774246305944,0.44144813885963335,0.002419207206852181,0.38799410567014697,0.0007627948071918992,0.038856499189436323,0.05481613035767936,0.4372285645546182,0
0.4395597276505008,0.45751063308481243,0.4485351803676566,0.01795090543431166,0.3868659674231484,0.00048428169115376994,0.03967823881822777,0.05380867524308281,0.4366010535342639,0
0.46678807013294554,0.4611601349903565,0.46397410256165106,0.0056279351425890245,0.3875149782998674,0.0005132164219432223,0.041093505256829074,0.0490226847983798,0.4362996602165906,0
0.48169447679700633,0.4615431595196633,0.47161881815833484,0.02015131727734304,0.3868716335834977,0.000655228052206711,0.04209247500876747,0.04913901525692334,0.43775877067462327,0
0.4753512984139592,0.4414468062921491,0.4583990523530541,0.03390449212181007,0.3881594516680962,0.0006832447203721857,0.040992583884037245,0.045272864940545804,0.4380076591640608,0
0.47921075435958566,0.43779017784843083,0.45850046610400824,0.04142057651115483,0.39103788865747013,0.0011199202492131407,0.04071672699589077,0.043814875147105074,0.43748501283127683,0
0.4629883792552813,0.44894253125815925,0.4559654552567203,0.014045847997122052,0.3905478301827647,0.0010776819692243907,0.04064834580272372,0.04248371954809256,0.43665424405520387,0
0.4527578504085047,0.441934709275856,0.44734627984218034,0.010823141132648706,0.38693723204812097,0.0007692843728442195,0.03990116893850756,0.04333035035563646,0.4384144100209378,0
0.46624972608024357,0.4271847900737939,0.44671725807701873,0.03906493600644967,0.38443926413402874,0.0007128515424288217,0.03934030446389758,0.04123086833445779,0.44061803857392245,0
0.48597519806928224,0.4393765715436183,0.4626758848064503,0.04659862652566393,0.3846908545778788,0.0008535559678153672,0.04079933950808625,0.04192609991368087,0.43855395605322,0
0.45369240728792914,0.43494946818665625,0.4443209377372927,0.018742939101272893,0.3856340421664913,0.0009726932744648215,0.039097831493597544,0.041862044755722465,0.4394763561879452,0
0.43837344485538304,0.39717443640874583,0.4177739406320644,0.04119900844663721,0.37919591300477673,0.00048288725980388694,0.03736376339491775,0.03594721070903949,0.43926692596760464,0
0.44693385005769093,0.42123398720371247,0.4340839186307017,0.02569986285397846,0.3789845367604884,0.000180948774594356,0.03911018442010648,0.02591398140901082,0.43854734216735314,0
0.44061626385670116,0.46404933858748887,0.452332801222095,0.023433074730787706,0.3824463732006814,0.00043754604160761647,0.04064276171454793,0.014791482797852305,0.43798616225018244,0
0.4369654376314714,0.47567990512680414,0.45632267137913773,0.03871446749533275,0.3803164270027873,0.0005899458029954266,0.04107606672987201,0.008087597636676474,0.43675265987069434,0
